ORDER_DETAIL_CODE,ORDER_DATE,ORDER_METHOD_CODE,PRODUCT_NUMBER,UNIT_SALE_PRICE
48582,2021-11-30,3,13,522.27
48604,2021-11-30,3,16,2.05
49047,2021-10-10,4,68,60.06
49050,2021-08-17,8,68,60.06
49063,2021-08-17,8,70,122.06
48556,2021-08-17,8,10,17.4
49051,2021-04-28,2,68,60.06
49061,2021-04-28,2,70,122.06
49052,2021-12-11,7,68,60.06
49057,2021-12-11,7,69,104.54
49066,2021-12-11,7,70,122.06
49234,2021-12-11,7,93,4.82
48519,2021-12-11,7,5,54.09
49053,2021-04-16,2,69,104.54
49065,2021-04-16,2,,122.06
49067,2021-04-16,2,71,90.76
49060,2021-11-28,2,69,104.54
48499,2021-11-28,2,3,22.84
48506,2021-11-28,2,4,7.15
48514,2021-11-28,2,5,54.09
49070,2021-01-12,2,71,90.76
49084,2021-08-15,5,73,12.15
49251,2021-08-15,5,96,22.92
49344,2021-08-15,5,108,862.9
49384,2021-08-15,5,113,12.05
49085,2021-06-04,2,,12.15
49346,2021-06-04,2,108,862.9
49086,2021-12-21,5,73,12.15
49138,2021-12-21,5,80,164.08
49145,2021-12-21,5,81,
49293,2021-12-21,5,102,823.58
49328,2021-12-21,5,106,992.65
49088,,2,74,16.02
49153,,2,82,30.71
49167,,2,84,113.73
49324,,2,106,992.65
49091,2021-07-21,2,74,16.02
49110,2021-07-21,2,76,40.02
49249,2021-07-21,2,96,16.37
49366,2021-07-21,2,111,180.13
49092,2021-10-08,2,74,14.86
49108,2021-10-08,2,76,35.9
49287,2021-10-08,2,101,
49301,2021-10-08,2,103,446.92
49333,2021-10-08,2,,988.28
49400,2021-10-08,2,48,8.77
49109,2021-08-21,,76,
49132,2021-08-21,,79,133.63
49111,2021-02-18,7,76,40.02
49231,2021-02-18,7,,170
48541,2021-02-18,7,8,134.63
48571,2021-02-18,7,12,624.84
49114,2021-09-23,5,77,90.63
49188,2021-09-23,5,87,5.76
48525,2021-09-23,5,6,
48533,2021-09-23,5,,65.23
48607,2021-09-23,5,16,2.05
49119,2021-05-29,7,78,103.37
49282,2021-05-29,7,101,550.16
49291,2021-05-29,7,,586.15
49313,2021-05-29,7,105,1227.96
49367,2021-05-29,7,111,180.13
49126,2021-04-13,,78,98.2
49133,2021-04-13,,79,124.97
49172,2021-04-13,,84,105.59
49294,2021-04-13,,102,
49329,2021-04-13,,106,882.35
49398,2021-04-13,,115,8.77
49134,2021-10-23,5,80,164.08
49182,2021-10-23,5,86,5.76
49209,2021-10-23,5,89,6.96
49280,2021-10-23,5,101,550.16
49311,2021-10-23,5,104,705.69
96.51,2021-11-18,3,80,164.08
49360,2021-11-18,3,110,121.29
49168,2021-10-19,4,84,
49337,2021-10-19,4,107,1144.32
479.39,2021-10-19,4,108,862.9
49351,2021-10-19,4,109,63.27
49181,2021-02-10,2,86,5.76
49281,2021-02-10,2,101,376.55
49295,2021-02-10,2,102,823.58
49319,2021-02-10,2,105,756.39
49327,2021-02-10,2,106,992.65
49394,2021-02-10,2,115,10.03
49284,2021-04-13,4,101,382.6
49385,2021-04-13,4,113,12.05
49290,2021-09-16,5,102,558.28
49298,2021-09-16,5,103,502.79
49361,2021-09-16,5,110,121.29
49296,2021-01-06,5,102,823.58
49325,2021-01-06,5,106,992.65
49389,2021-01-06,5,114,199.27
49302,2021-01-14,2,103,502.79
49396,2021-01-14,2,115,10.03
49316,2021-06-16,7,105,1060.52
49330,2021-06-16,7,106,882.35
49338,2021-10-06,7,107,
49343,2021-10-06,7,108,862.9
49369,2021-10-06,7,111,180.13
49374,2021-10-06,7,112,9.01
49342,2021-12-11,2,108,862.9
49363,2021-12-11,2,110,121.29
49372,2021-12-11,2,112,9.01
49383,2021-12-11,2,113,12.05
49357,2021-06-15,1,110,121.29
49371,2021-06-15,1,111,180.13
49379,2021-06-15,1,113,12.05
49387,2021-06-15,1,114,199.27
49377,2021-10-14,2,112,9.01
49393,2021-11-12,7,114,199.27
49401,2022-09-23,2,1,6
49429,2022-09-23,2,4,6.75
49574,2022-09-23,2,20,109.98
49711,2022-09-23,2,35,24
49716,2022-09-23,2,36,29.98
49746,2022-09-23,2,40,20.1
50052,2022-09-23,2,77,87.01
50116,2022-09-23,2,85,226.91
50122,2022-09-23,2,86,6
49402,2022-04-13,7,1,6
49416,2022-04-13,7,2,11.98
49519,2022-04-13,7,14,513.59
49739,2022-04-13,7,39,54.27
49751,2022-04-13,7,40,23.4
49973,2022-04-13,7,66,90
50175,2022-04-13,7,95,6
49403,2022-02-11,,1,5.76
49503,2022-02-11,,12,615
49576,2022-02-11,,20,104.34
49404,2022-01-15,5,1,6
49466,2022-01-15,5,8,94.3
49474,2022-01-15,5,9,11.97
49592,2022-01-15,5,22,15
49993,2022-01-15,5,69,109.98
50085,2022-01-15,5,,80
49405,2022-02-15,2,1,5.09
49449,2022-02-15,2,6,120
49483,2022-02-15,2,10,13.85
49500,2022-02-15,2,12,551.13
49546,2022-02-15,2,17,73.19
49621,2022-02-15,2,26,
49736,2022-02-15,2,39,54.02
50094,2022-02-15,2,83,74.8
50118,2022-02-15,2,85,244.41
50156,2022-02-15,2,91,3.65
49406,2022-07-30,2,1,6
49661,2022-07-30,2,30,88
49977,2022-07-30,2,67,243.99
49987,2022-07-30,2,68,59.99
50029,2022-07-30,2,16,16
50058,2022-07-30,2,99,99
49407,2022-07-11,5,1,6
49520,2022-07-11,5,14,564.52
49535,2022-07-11,5,16,2
49593,2022-07-11,5,,15
49983,2022-07-11,5,67,243.99
49408,2022-02-27,,1,5.3
49461,2022-02-27,,7,57.83
49516,2022-02-27,,,481.89
49564,2022-02-27,,19,208.5
49409,2022-12-14,1,1,6
49462,2022-12-14,1,7,64
49611,2022-12-14,1,24,75
49955,2022-12-14,1,,40
49995,2022-12-14,1,69,109.98
49410,2022-08-06,,1,6
49423,2022-08-06,,3,19.78
49451,2022-08-06,,8,120
49464,2022-08-06,,7,64
49480,2022-08-06,,9,11.97
49492,2022-08-06,,11,350
49549,2022-08-06,,17,84
49568,2022-08-06,,19,240
49609,2022-08-06,,24,75
49698,2022-08-06,,34,44.99
210,2022-08-06,,37,34.22
49975,2022-08-06,,67,243.99
50075,2022-08-06,,80,160
50158,2022-08-06,,92,5
49411,2022-12-09,2,2,11.3
49550,2022-12-09,2,17,78
49628,2022-12-09,2,27,238.88
49732,2022-12-09,2,38,27.5
50086,2022-12-09,2,82,27.5
49412,,2,2,11.98
49487,,2,10,17
49601,,2,23,97.98
49982,,2,67,166.86
49989,,2,68,59.99
50081,,2,81,80
49413,2022-11-21,1,2,11.68
49457,2022-11-21,1,7,64
49598,2022-11-21,1,23,97.98
49963,2022-11-21,1,65,78
49994,2022-11-21,1,69,109.98
49414,2022-07-25,5,2,11.31
49605,2022-07-25,5,24,75
50201,2022-07-25,5,99,5
49415,2022-07-26,7,2,11.3
49534,2022-07-26,7,15,673.75
49562,2022-07-26,7,19,217.5
49704,2022-07-26,7,35,22.44
50055,2022-07-26,7,77,78.75
50099,2022-07-26,7,83,81.55
50109,2022-07-26,7,84,102.13
5.86,2022-07-26,7,7,
49417,2022-07-29,7,3,21.98
49459,2022-07-29,7,7,64
246,2022-07-29,7,33,27
50002,2022-07-29,7,70,120
50137,2022-07-29,7,88,7
50140,2022-07-29,7,89,7
232,2022-06-18,5,3,21.98
49476,2022-06-18,5,9,11.97
49512,2022-06-18,5,13,453.29
49714,2022-06-18,5,36,29.98
50125,2022-06-18,5,86,6
106,2022-06-18,5,99,5
49419,2022-01-07,4,3,19.87
49510,2022-01-07,4,13,481.89
49672,2022-01-07,4,31,12.36
49420,2022-10-18,2,3,
49482,2022-10-18,2,10,17
49600,2022-10-18,2,23,97.98
49421,2022-12-17,5,3,21.98
49433,2022-12-17,5,7,4
49489,2022-12-17,5,10,17
49511,2022-12-17,5,13,454.5
49679,2022-12-17,5,32,25
50120,2022-12-17,5,86,104
50131,2022-12-17,5,87,6
50168,2022-12-17,5,94,5
49422,2022-03-30,1,3,21.98
49434,2022-03-30,1,4,7
49479,2022-03-30,1,9,11.97
49527,2022-03-30,1,15,
49700,2022-03-30,1,34,41.22
49757,2022-03-30,1,41,32
49781,2022-03-30,1,44,
49858,2022-03-30,1,53,39.99
49892,2022-03-30,1,57,80
49896,2022-03-30,1,58,79.98
49942,2022-03-30,1,62,80
49972,2022-03-30,1,66,90
166,2022-03-30,1,88,2
49424,2022-01-15,5,3,19.87
49523,2022-01-15,5,14,553.34
49552,2022-01-15,5,18,86
23.85,2022-01-15,5,33,49693
49737,2022-01-15,5,39,56.47
49749,2022-01-15,5,,22.54
50151,2022-01-15,5,90,5.42
49425,2022-03-25,5,,21.98
49506,2022-03-25,5,12,563.21
49567,2022-03-25,5,19,240
49584,2022-03-25,5,21,35
49613,2022-03-25,5,25,219.58
49622,2022-03-25,5,26,319.98
49675,2022-03-25,5,32,25
50039,2022-03-25,5,75,93.77
50101,2022-03-25,5,83,90
50194,2022-03-25,5,98,6
49427,2022-10-05,5,4,7
49528,2022-10-05,5,15,490
49629,2022-10-05,5,27,306.63
49743,2022-10-05,5,39,65
50088,2022-10-05,5,82,30
50095,2022-10-05,5,83,90
49428,2022-02-08,5,4,7
49475,2022-02-08,5,9,11.97
49558,2022-02-08,5,18,106.19
49697,2022-02-08,5,34,39.68
49971,2022-02-08,5,66,90
49430,2022-04-10,4,4,6.5
49454,2022-04-10,4,6,111.27
49578,2022-04-10,4,20,102.13
49603,2022-04-10,4,23,89.81
49956,2022-04-10,4,64,35
50004,2022-04-10,4,110,70
50011,2022-04-10,4,71,82.5
50030,2022-04-10,4,74,14.85
50136,2022-04-10,4,88,5.75
50185,2022-04-10,4,,23
49431,2022-03-13,7,4,6.3
49442,2022-03-13,7,5,44.74
49455,2022-03-13,7,6,107.79
49491,2022-03-13,7,11,250
49532,2022-03-13,7,15,649.25
49683,2022-03-13,7,32,22.07
49692,2022-03-13,7,33,23.85
49435,2022-06-28,4,5,50
49631,2022-06-28,4,27,
49705,2022-06-28,4,35,24
49719,2022-06-28,4,36,29.98
49763,2022-06-28,4,,160
49854,2022-06-28,4,53,39.99
49888,2022-06-28,4,57,80
49901,2022-06-28,4,58,79.98
50110,2022-06-28,4,85,
50184,2022-06-28,4,96,
49436,2022-03-19,5,50,5
49583,2022-03-19,5,21,35
49610,2022-03-19,5,24,75
49625,2022-03-19,5,26,280.41
49703,2022-03-19,5,34,
49730,2022-03-19,5,30,30
49742,2022-03-19,5,39,65
50070,2022-03-19,5,79,124.98
50147,2022-03-19,5,90,
50191,2022-03-19,5,6,6
50205,2022-03-19,5,100,6
49437,2022-07-30,4,5,50
49498,2022-07-30,4,11,288.14
49727,2022-07-30,4,37,46
49865,2022-07-30,4,54,52.99
49438,2022-02-04,4,5,46.24
49481,2022-02-04,4,9,11.22
49545,2022-02-04,4,17,84
50069,2022-02-04,4,79,116.88
50165,2022-02-04,4,93,4.25
49439,2022-03-17,4,5,43.24
49447,2022-03-17,4,6,104.3
49488,2022-03-17,4,10,13.85
49499,2022-03-17,4,12,551.13
49634,2022-03-17,4,27,344
49715,2022-03-17,4,36,24.62
49753,2022-03-17,4,40,21.84
49758,2022-03-17,4,41,28.68
50040,2022-03-17,4,75,96.72
50204,2022-03-17,4,100,4.65
34.97,2022-06-04,2,50,5
49470,2022-06-04,2,8,117.58
49485,2022-06-04,2,10,17
49531,2022-06-04,2,15,608.03
49544,2022-06-04,2,17,84
49712,2022-06-04,2,36,25.36
49734,2022-06-04,2,38,30
50114,2022-06-04,2,85,216.53
50134,2022-06-04,2,88,7
50179,2022-06-04,2,95,5.25
50189,2022-06-04,2,97,35
49443,2022-12-01,2,5,42.47
49497,2022-12-01,2,11,300
49518,2022-12-01,2,14,535.5
49701,2022-12-01,2,34,36.54
49713,2022-12-01,2,36,24.03
49740,2022-12-01,2,39,52.81
50050,2022-12-01,2,77,67.5
50202,2022-12-01,2,100,4.5
49444,2022-05-20,4,5,43.24
49559,2022-05-20,4,18,109.65
49623,2022-05-20,4,26,271.98
49637,2022-05-20,4,27,
49718,2022-05-20,4,36,24.62
49759,2022-05-20,4,41,28.68
49979,2022-05-20,4,67,186.47
50053,2022-05-20,4,77,
50078,2022-05-20,4,80,130.35
50089,2022-05-20,4,82,25.5
50148,2022-05-20,4,90,4.96
49445,,2,5,46.24
49473,,2,8,115.5
50041,,2,75,102.8
50105,,2,,102.13
50115,,2,85,269.1
49446,2022-08-18,,5,46.24
49529,2022-08-18,,15,673.75
49582,2022-08-18,,21,33.54
49630,2022-08-18,,27,382.22
49656,2022-08-18,,29,62.79
49723,2022-08-18,,37,41.68
49738,2022-08-18,,39,58.9
49747,2022-08-18,,40,23.25
5,2022-08-18,,87,50132
50157,2022-08-18,,91,4.25
50178,2022-08-18,,95,5.25
50190,2022-08-18,,98,5.25
49448,2022-12-15,5,6,111.27
49465,2022-12-15,5,7,59.59
49588,2022-12-15,5,21,33.54
49694,2022-12-15,5,33,24.75
49720,2022-12-15,5,36,27.01
49754,2022-12-15,5,41,30.14
50036,2022-12-15,5,75,102.8
49450,2022-10-19,1,6,111.27
49620,2022-10-19,1,58,293.32
49702,2022-10-19,1,34,40.77
49974,2022-10-19,1,67,
49452,2022-11-13,5,6,120
49490,2022-11-13,5,11,297.41
49525,2022-11-13,5,14,588.07
49543,2022-11-13,5,17,75.13
49699,2022-11-13,5,34,35.36
49731,2022-11-13,5,38,30
50093,2022-11-13,5,82,30
49456,2022-09-10,7,7,59.59
49467,2022-09-10,7,8,115.5
49530,2022-09-10,7,,673.75
49676,2022-09-10,7,32,22.92
49724,2022-09-10,7,37,41.68
49750,2022-09-10,7,40,23.25
49969,2022-09-10,7,66,78.75
50155,2022-09-10,7,91,4.25
49458,2022-11-19,7,,64
49624,2022-11-19,7,26,
49633,2022-11-19,7,27,415.45
49710,2022-11-19,7,35,24
50037,2022-11-19,7,75,106.88
49460,2022-10-18,7,7,64
49570,2022-10-18,7,19,240
49581,2022-10-18,7,21,35
49616,2022-10-18,7,25,250
49641,2022-10-18,7,28,30
49691,2022-10-18,7,33,22.98
49835,2022-10-18,7,2,4
49839,2022-10-18,7,51,70
49848,2022-10-18,7,,38
49852,2022-10-18,7,53,39.99
282,2022-10-18,7,55,8
49922,2022-10-18,7,61,40
50108,2022-10-18,7,84,
50135,2022-10-18,7,88,7
50166,2022-10-18,7,93,5
49463,2022-12-12,2,7,57.83
49540,2022-12-12,2,,1.63
49563,2022-12-12,2,19,208.5
49635,2022-12-12,2,27,363.1
49728,2022-12-12,2,38,26.5
49745,2022-12-12,2,39,94
50035,2022-12-12,2,75,99.75
50100,2022-12-12,2,83,78.18
50203,2022-12-12,2,100,4.94
49468,2022-10-14,4,8,108.41
49526,2022-10-14,4,14,576.71
49571,2022-10-14,4,,240
49741,2022-10-14,4,39,50.04
49755,2022-10-14,4,41,32
49794,2022-10-14,4,45,574.98
49808,2022-10-14,4,47,65
49849,2022-10-14,4,52,38
49913,2022-10-14,4,60,20
49469,2022-06-02,3,8,118.31
49556,2022-06-02,3,18,129
49725,2022-06-02,3,37,46
50197,2022-06-02,3,99,4.25
49471,2022-09-10,4,8,129
49627,2022-09-10,4,26,319.98
49709,2022-09-10,4,35,17.78
49760,2022-09-10,4,41,32
50072,2022-09-10,4,80,160
50096,2022-09-10,4,83,90
50138,2022-09-10,4,88,7
49472,2022-10-12,5,8,129
49729,2022-10-12,5,38,30
49762,2022-10-12,5,41,32
49769,2022-10-12,5,42,160
49810,2022-10-12,5,47,65
144,2022-10-12,5,51,70
52.99,2022-10-12,5,54,52.99
49900,2022-10-12,5,58,79.98
49938,2022-10-12,5,62,80
50056,2022-10-12,5,77,90
49477,2022-03-15,4,9,11.97
49580,2022-03-15,4,20,109.98
49591,2022-03-15,4,22,15
49639,2022-03-15,4,28,96
50126,2022-03-15,4,87,6
49478,2022-10-22,4,9,11.22
49505,2022-10-22,4,12,579.52
49555,2022-10-22,4,18,118.25
49643,2022-10-22,4,28,
49761,2022-10-22,4,41,30.14
50113,2022-10-22,4,85,269.1
50206,2022-10-22,4,100,5.25
49484,2022-09-22,7,,17
49537,2022-09-22,7,16,2
49652,2022-09-22,7,29,
49690,2022-09-22,7,33,27
49722,2022-09-22,7,37,46
50042,2022-09-22,7,75,110.4
50139,2022-09-22,7,88,7
50176,2022-09-22,7,95,6
49486,2022-09-28,5,10,17
49508,2022-09-28,5,,521.03
49945,2022-09-28,5,63,45
49976,2022-09-28,5,67,222
49493,2022-04-12,,11,325
49569,2022-04-12,,19,217.5
49599,2022-04-12,,23,89.81
50192,2022-04-12,,98,5.25
49494,2022-11-08,4,11,329.26
49650,2022-11-08,4,29,70
49696,2022-11-08,4,34,41.24
49707,2022-11-08,4,35,24
49796,2022-11-08,4,46,74
49811,2022-11-08,4,47,65
49828,2022-11-08,4,50,4
49846,2022-11-08,4,52,
49853,2022-11-08,4,53,39.99
49916,2022-11-08,4,60,20
50038,2022-11-08,4,75,110.4
49495,2022-09-26,,11,315
49547,2022-09-26,,17,84
49560,2022-09-26,,18,113.94
49573,2022-09-26,,20,98.98
49721,2022-09-26,,37,39.95
49980,2022-09-26,,67,199.25
78.18,2022-09-26,,83,50097
50144,2022-09-26,,7,5.42
50177,2022-09-26,,95,4.94
50193,2022-09-26,,98,4.94
50208,2022-09-26,,100,6
49496,2022-06-28,2,11,300
49507,2022-06-28,2,12,544.03
49522,2022-06-28,2,14,535.5
49565,2022-06-28,2,19,195
49577,2022-06-28,2,20,94.27
49632,2022-06-28,2,27,334.44
49708,2022-06-28,2,35,20.88
49735,2022-06-28,2,38,25
49748,2022-06-28,2,40,21.48
50051,2022-06-28,2,77,67.5
50091,2022-06-28,2,82,25
50150,2022-06-28,2,90,4.75
50183,2022-06-28,2,96,
49501,2022-08-09,5,12,571.16
49596,2022-08-09,5,23,97.98
49607,2022-08-09,5,24,75
50006,2022-08-09,5,71,90
49502,2022-10-13,4,12,578.26
49517,2022-10-13,4,13,509.8
49589,2022-10-13,4,22,15
49602,2022-10-13,4,23,97.98
49504,2022-02-18,5,12,615
50028,2022-02-18,5,74,16
50049,2022-02-18,5,76,40
49509,2022-01-31,4,13,474.08
49618,2022-01-31,4,25,90
49706,2022-01-31,4,35,24
50207,2022-01-31,4,100,6
49513,2022-01-09,,13,498.13
49638,2022-01-09,,27,381.76
49717,2022-01-09,,36,26.56
49756,2022-01-09,,41,32
49782,2022-01-09,,44,300.85
49822,2022-01-09,,49,33
104,2022-01-09,,38,52
49883,2022-01-09,,56,9
49931,2022-01-09,,61,40
49934,2022-01-09,,62,80
50146,2022-01-09,,90,7
50187,2022-01-09,,97,35
49515,2022-01-05,5,13,500.76
50003,2022-01-05,5,70,120
49521,2022-03-16,7,14,534.35
49590,2022-03-16,7,22,15
49992,2022-03-16,7,69,109.98
50119,2022-03-16,7,86,6
49524,2022-12-15,2,14,535.5
49533,2022-12-15,2,15,612.5
49554,2022-12-15,2,18,107.5
49752,2022-12-15,2,40,21.48
50112,2022-12-15,2,85,238.22
50121,2022-12-15,2,,4
49538,2022-12-01,2,16,2
49561,2022-12-01,2,18,129
49586,2022-12-01,2,21,35
49619,2022-12-01,2,25,
49640,2022-12-01,2,,108
49654,2022-12-01,2,70,48.49
49658,2022-12-01,2,30,13.5
49988,2022-12-01,2,68,59.99
49541,2022-01-19,5,16,2
49557,2022-01-19,5,18,
49575,2022-01-19,5,20,109.98
62.5,2022-01-19,5,24,75
49836,2022-01-19,5,51,70
49939,2022-01-19,5,72,80
49968,2022-01-19,5,,90
50103,2022-01-19,5,84,109.98
50198,2022-01-19,5,99,
49542,2022-05-13,5,16,2
49733,2022-05-13,5,38,30
50090,2022-05-13,5,82,30
50142,2022-05-13,5,89,7
50180,2022-05-13,5,95,6
50196,2022-05-13,5,99,5
49548,2022-10-13,2,17,84
49984,2022-10-13,2,68,59.99
49991,2022-10-13,2,69,109.98
49997,2022-10-13,2,70,120
50005,2022-10-13,2,71,90
50048,2022-10-13,2,76,
50062,2022-10-13,2,78,106
49551,2022-04-01,5,17,84
49964,2022-04-01,5,65,78
49553,2022-03-19,1,18,129
49990,2022-03-19,1,68,59.99
50031,2022-03-19,1,74,16
49572,2022-10-19,5,19,217.5
293.32,2022-10-19,5,26,49626
50092,2022-10-19,5,,27.5
49579,2022-10-19,2,20,91.61
49645,2022-10-19,2,28,30
49663,2022-10-19,2,30,13.5
50000,2022-10-19,2,70,120
49587,2022-04-20,5,21,35
49677,2022-04-20,5,32,25
49685,2022-04-20,5,33,22.48
49812,2022-04-20,5,47,65
49908,2022-04-20,5,,59.99
50098,2022-04-20,5,83,
50152,2022-04-20,5,90,4.9
50154,2022-04-20,5,91,
50195,2022-04-20,5,98,6
49594,2022-07-14,7,22,15
49651,2022-07-14,7,70,52.88
49950,2022-07-14,7,63,45
50020,2022-07-14,7,73,11.98
49595,2022-09-11,4,22,15
49946,2022-09-11,4,63,45
50009,2022-09-11,4,71,90
50047,2022-09-11,4,76,40
50083,2022-09-11,4,81,80
49604,2022-07-12,7,24,
49662,2022-07-12,7,30,13.5
49678,2022-07-12,7,32,19.27
50024,2022-07-12,7,73,11.98
50082,2022-07-12,7,,80
50128,2022-07-12,7,87,6
50227,2022-07-12,7,102,380.95
50298,2022-07-12,7,111,180
49606,2022-03-14,5,24,71.87
50066,2022-03-14,5,79,116.88
50104,2022-03-14,5,84,102.13
50209,2022-03-14,5,101,488.89
50321,2022-03-14,5,114,170
49612,2022-10-17,2,24,71.87
49660,2022-10-17,2,30,11.81
50238,2022-10-17,2,104,608.32
50271,2022-10-17,2,108,755.54
49614,2022-09-20,5,25,235.44
50027,2022-09-20,5,74,16
50061,2022-09-20,5,78,99
50251,2022-09-20,5,105,1223
50257,2022-09-20,5,106,964.98
50273,2022-09-20,5,108,849.98
50302,2022-09-20,5,111,8
50319,2022-09-20,5,114,80
50326,2022-09-20,5,115,10
49615,2022-10-22,2,25,245.75
50282,2022-10-22,2,109,63
50296,2022-10-22,2,,180
49617,2022-04-05,8,25,195.94
49952,2022-04-05,8,20,40
50283,2022-04-05,8,109,63
50328,2022-04-05,8,115,10
49642,2022-06-11,7,28,28.5
49670,2022-06-11,7,31,13.11
49949,2022-06-11,7,63,41.25
50167,2022-06-11,7,93,4.25
50240,2022-06-11,7,104,608.32
49644,2022-04-29,4,28,30
49957,2022-04-29,4,64,40
49967,2022-04-29,4,65,78
50181,2022-04-29,4,96,23
50210,2022-04-29,4,101,550
50221,2022-04-29,4,102,668.42
50295,2022-04-29,4,111,180
49646,2022-09-21,1,28,30
49666,2022-09-21,1,31,15
49948,2022-09-21,1,63,45
50043,2022-09-21,1,76,40
50268,2022-09-21,1,107,1119.98
49648,2022-03-18,4,29,70
50106,2022-03-18,4,84,109.98
50141,2022-03-18,4,89,7
50213,2022-03-18,4,101,384.95
50306,2022-03-18,4,112,9
49653,2022-06-04,5,29,70
49960,2022-06-04,5,,40
49655,2022-10-16,3,,70
50033,2022-10-16,3,74,16
50063,2022-10-16,3,79,124.98
50087,2022-10-16,3,82,30
50117,2022-10-16,3,85,299.98
50164,2022-10-16,3,5,93
50188,2022-10-16,3,97,25
49657,2022-09-11,,30,11.81
50080,2022-09-11,,81,70
50229,2022-09-11,,103,444.44
50237,2022-09-11,,104,608.32
50258,2022-09-11,,106,857.77
50310,2022-09-11,,113,10.5
49659,2022-02-27,7,30,13.5
50269,2022-02-27,7,107,1024.92
50286,2022-02-27,7,110,120
49664,2022-09-18,2,30,13.5
50076,2022-09-18,2,80,160
50281,2022-09-18,2,63,63
50320,2022-09-18,2,114,200
49665,2022-06-04,4,31,13.11
49953,2022-06-04,4,64,35
50059,2022-06-04,4,,78
50160,2022-06-04,4,,4.25
50219,2022-06-04,4,102,695.22
50323,2022-06-04,4,114,170
49667,2022-12-21,2,31,15
49673,2022-12-21,2,32,25
50186,2022-12-21,2,35,35
50225,2022-12-21,2,102,799.98
50246,2022-12-21,2,105,1021.11
50264,2022-12-21,2,10,964.98
49668,2022-06-14,7,31,
50275,2022-06-14,7,108,570.71
50305,2022-06-14,7,112,9
49669,2022-11-15,2,31,11.81
49681,2022-11-15,2,32,25
50057,2022-11-15,2,,99
50214,2022-11-15,2,101,550
50226,2022-11-15,2,102,553.97
50244,2022-11-15,2,105,1223
50260,2022-11-15,2,106,830.07
50304,2022-11-15,2,112,9
50331,2022-11-15,2,115,10
49671,2022-10-20,7,31,12.27
50067,2022-10-20,7,79,124.98
50079,2022-10-20,7,81,80
50211,2022-10-20,7,101,414.29
50318,2022-10-20,7,114,200
50324,2022-10-20,7,115,10
49674,2022-12-16,7,32,21.04
49965,2022-12-16,7,65,
50021,2022-12-16,7,73,11.98
50077,2022-12-16,7,80,117.95
50239,2022-12-16,7,104,699.98
50314,2022-12-16,7,113,12
49680,2022-07-24,1,32,25
49959,2022-07-24,1,64,27.2
50130,2022-07-24,1,87,5
50303,2022-07-24,1,112,9
50315,2022-07-24,1,113,12
49682,2022-04-19,,32,22.92
50068,2022-04-19,,79,116.88
50145,2022-04-19,,89,5.86
50224,2022-04-19,,102,
50297,2022-04-19,,111,155.44
49684,2022-10-15,7,33,27
50025,2022-10-15,7,73,11.98
50124,2022-10-15,7,86,6
50230,2022-10-15,7,103,500
50250,2022-10-15,7,105,1223
50261,2022-10-15,7,106,746.3
50265,2022-10-15,7,107,1119.98
50278,2022-10-15,7,108,805.48
49687,2022-01-21,4,33,27
226,2022-01-21,4,39,60.31
50149,2022-01-21,4,90,4.71
50170,2022-01-21,4,94,5
49688,,,33,66
50223,,,,695.22
50233,,,103,
50249,,,105,10
50263,,,106,857.77
49689,2022-05-26,5,33,23.15
49970,2022-05-26,5,66,90
50127,2022-05-26,5,87,5
50153,2022-05-26,5,91,5
50174,2022-05-26,5,5,5
49764,2022-09-20,5,42,56
49780,2022-09-20,5,44,317.76
49791,2022-09-20,5,45,527.07
49804,2022-09-20,5,47,59.95
49818,2022-09-20,5,48,96.25
49824,2022-09-20,5,49,33
49765,2022-05-14,2,42,160
49787,2022-05-14,2,44,268.11
49827,2022-05-14,2,50,2
49863,2022-05-14,2,54,52.99
49878,2022-05-14,2,55,8
49766,2022-11-24,2,42,160
49779,2022-11-24,2,44,277.69
49899,2022-11-24,2,58,79.98
50054,2022-11-24,2,77,90
50172,2022-11-24,2,94,5
49767,2022-03-17,2,42,160
49798,2022-03-17,2,,74
49856,2022-03-17,2,53,128
49868,2022-03-17,2,54,52.99
49880,2022-03-17,2,56,18
49926,2022-03-17,2,61,40
49768,2022-09-24,7,42,160
49770,2022-09-24,7,43,190
49805,2022-09-24,7,47,65
49859,2022-09-24,7,53,39.99
176,2022-09-24,7,54,52.99
50015,2022-09-24,7,72,72.5
49771,2022-04-24,5,43,151.71
49815,2022-04-24,5,48,110
49867,2022-04-24,5,54,52.99
49911,2022-04-24,5,59,59.99
49929,2022-04-24,5,61,40
50018,2022-04-24,5,68,145
49772,2022-01-23,2,43,126.66
49789,2022-01-23,2,44,317.76
49834,2022-01-23,2,50,3.5
49894,2022-01-23,2,80,70
49904,2022-01-23,2,59,56.52
49773,2022-12-11,5,43,190
49847,2022-12-11,5,52,38
49864,2022-12-11,5,54,52.99
49885,2022-12-11,5,18,56
49918,2022-12-11,5,60,20
49923,2022-12-11,5,61,40
49941,2022-12-11,5,62,80
50017,2022-12-11,5,72,32
113640,2022-12-11,5,69,110
49774,2022-05-13,5,43,159.22
52.86,2022-05-13,5,46,74
49820,2022-05-13,5,48,110
49825,2022-05-13,5,49,33
49830,2022-05-13,5,50,3.61
49884,2022-05-13,5,56,18
49912,2022-05-13,5,59,59.99
49940,2022-05-13,5,62,80
113650,2022-05-13,5,84,105
300,2022-05-13,5,85,290
113652,2022-05-13,5,69,110
49775,2022-10-06,,,190
