ORDER_DETAIL_CODE,ORDER_NUMBER,PRODUCT_NUMBER,QUANTITY,UNIT_COST,UNIT_PRICE,UNIT_SALE_PRICE,RETAILER_NAME,RETAILER_SITE_CODE,RETAILER_CONTACT_CODE,SALES_STAFF_CODE,SALES_BRANCH_CODE,ORDER_DATE,ORDER_METHOD_CODE
68.3,1424,46,4.0,52.54,73.55,48858,Falcon Outfitters,18,74,50,18,2021-08-07,4
49148,1424,82,50.0,28.15,30.71,20.47,Falcon Outfitters,18,74,50,18,2021-08-07,4
49217,1424,91,42.0,1.97,4.92,4.19,Falcon Outfitters,18,74,50,18,2021-08-07,4
49260,1424,98,40.0,2.91,5.82,5.09,Falcon Outfitters,18,74,50,18,2021-08-07,4
49267,1424,99,74.0,4.19,4.94,1.97,Falcon Outfitters,18,74,50,18,2021-08-07,4
48655,1541,21,64.0,30.28,36.34,34.83,Ultra Sports,5,,50,,2021-11-28,7
48696,1541,27,46.0,245.44,441.8,392.72,Ultra Sports,5,,50,,2021-11-28,7
48758,1541,34,220.0,28.94,46.31,41.97,Ultra Sports,5,,50,,2021-11-28,7
49044,1541,67,80.0,121.45,255.07,221.66,Ultra Sports,5,,50,,2021-11-28,7
48656,1218,21,80.0,30.28,36.34,36.34,VIP Department Stores,11,22,46,17,2021-10-12,1
49056,1218,69,16.0,69.69,104.54,104.54,VIP Department Stores,11,22,46,17,2021-10-12,1
48551,1218,9,64.0,9.14,12.15,12.15,VIP Department Stores,11,22,46,17,2021-10-12,1
48561,1218,10,76.0,10.23,17.4,17.4,VIP Department Stores,11,22,46,17,2021-10-12,1
48586,1218,13,182.0,398.41,537.84,493.98,VIP Department Stores,11,22,46,17,2021-10-12,1
48657,1549,22,22.0,10.18,15.28,15.28,Falcon Outfitters,20,17,49,18,2021-12-23,5
48695,1549,26,60.0,217.91,326.86,326.86,Falcon Outfitters,20,17,49,18,2021-12-23,5
48704,1549,27,36.0,245.44,441.8,441.8,Falcon Outfitters,20,17,49,18,2021-12-23,5
48797,1549,39,128.0,41.65,66.66,66.66,Falcon Outfitters,20,17,49,18,2021-12-23,5
48817,1549,42,28.0,100.91,151.38,151.38,Falcon Outfitters,20,17,49,18,2021-12-23,5
48824,1549,43,40.0,126.51,189.77,156.83,Falcon Outfitters,20,17,49,18,2021-12-23,5
48836,1549,44,48.0,227.69,341.54,292.3,Falcon Outfitters,20,17,49,18,2021-12-23,5
48864,1549,47,18.0,43.77,63.49,63.49,Falcon Outfitters,20,17,49,18,2021-12-23,5
48893,1549,51,46.0,34.47,68.94,68.94,Falcon Outfitters,20,17,49,18,2021-12-23,5
48977,1549,60,26.0,9.89,19.78,19.78,Falcon Outfitters,20,17,49,18,2021-12-23,5
48999,1549,,56.0,46.52,79.11,79.11,Falcon Outfitters,20,17,49,18,2021-12-23,5
49166,1549,84,36.0,81.23,113.73,,Falcon Outfitters,20,17,49,18,2021-12-23,5
48658,1492,,40.0,10.18,15.28,14.01,Falcon Outfitters,19,4,,18,2021-02-10,2
48701,1492,,60.0,245.44,441.8,392.72,Falcon Outfitters,19,4,,18,2021-02-10,2
28.92,1492,28,136.0,24.35,30.44,48712,Falcon Outfitters,19,4,,18,2021-02-10,2
48861,1492,47,34.0,58.56,63.49,43.77,Falcon Outfitters,19,4,,18,2021-02-10,2
48879,1492,49,10.0,15.71,31.42,27.5,Falcon Outfitters,19,4,,18,2021-02-10,2
48917,1492,53,64.0,28.2,39.49,36.66,Falcon Outfitters,19,4,,18,2021-02-10,2
48951,1492,57,44.0,,77.94,68.2,Falcon Outfitters,19,4,,18,2021-02-10,2
48985,1492,61,90.0,19.52,39.04,34.15,Falcon Outfitters,19,4,,18,2021-02-10,2
49103,1492,75,58.0,107.87,115.84,83.94,Falcon Outfitters,19,4,,18,2021-02-10,2
48536,1492,8,114.0,78.26,134.63,,Falcon Outfitters,19,4,,18,2021-02-10,2
48663,1212,22,44.0,10.18,15.28,15.28,Ultra Sports,7,23,44,17,2021-09-14,2
48705,1212,27,10.0,245.44,441.8,,Ultra Sports,7,23,44,17,2021-09-14,2
48776,1212,36,234.0,18.45,30.64,,Ultra Sports,7,23,44,17,2021-09-14,2
48872,1212,48,64.0,53.93,107.86,107.86,Ultra Sports,7,23,44,17,2021-09-14,2
48880,1212,50,184.0,1.96,3.92,3.92,Ultra Sports,7,23,44,17,2021-09-14,2
48980,1212,60,122.0,9.89,19.78,19.78,Ultra Sports,7,23,44,17,2021-09-14,2
49244,1212,95,,2.94,5.88,5.88,Ultra Sports,7,23,44,17,2021-09-14,2
48593,1212,14,298.0,611.78,489.42,590.28,Ultra Sports,7,23,44,17,2021-09-14,2
48664,1425,23,18.0,65.25,97.87,89.72,Falcon Outfitters,19,4,50,18,2021-08-10,7
48743,1425,33,318.0,18.2,27.3,25.03,Falcon Outfitters,19,4,50,18,2021-08-10,7
48782,1425,37,18.0,29.93,47.88,43.38,Falcon Outfitters,19,4,50,18,2021-08-10,7
48818,1425,42,4.0,100.91,151.38,138.77,Falcon Outfitters,19,4,50,18,2021-08-10,7
48871,1425,48,108.0,53.93,2,94.37,Falcon Outfitters,19,4,50,18,2021-08-10,7
48911,1425,52,34.0,18.35,36.7,32.11,Falcon Outfitters,19,4,50,18,2021-08-10,7
5.84,1425,89,150.0,2.48,6.96,49208,Falcon Outfitters,19,4,50,18,2021-08-10,7
49233,1425,108,93.0,1.92,4.82,4.09,Falcon Outfitters,19,4,50,18,2021-08-10,7
48531,1425,7,70.0,47.25,65.23,60.74,Falcon Outfitters,19,4,50,18,2021-08-10,7
48572,1425,12,118.0,486.92,633,596.47,Falcon Outfitters,19,4,50,18,2021-08-10,7
48666,1211,23,20.0,65.25,97.87,97.87,Ultra Sports,7,23,44,17,2021-03-14,2
48689,1211,26,30.0,217.91,326.86,326.86,Ultra Sports,7,23,44,17,2021-03-14,2
48835,1211,44,116.0,227.69,341.54,298.79,Ultra Sports,7,23,44,17,2021-03-14,2
48932,1211,55,,3.9,7.8,7.8,Ultra Sports,7,23,44,17,2021-03-14,2
48954,1211,57,78.0,38.97,77.94,77.94,Ultra Sports,7,23,44,17,2021-03-14,2
49096,1211,75,100.0,,115.84,,Ultra Sports,7,23,44,17,2021-03-14,2
49212,1211,90,200.0,2.47,6.92,,Ultra Sports,7,23,44,17,2021-03-14,2
49243,1211,95,190.0,2.94,,5.88,Ultra Sports,7,23,44,17,2021-03-14,2
48489,1211,2,188.0,9.32,12.13,12.13,Ultra Sports,7,23,44,17,2021-03-14,2
48667,1540,23,65.0,14,97.87,97.87,Ultra Sports,4,6,50,18,2021-12-05,1
48497,1540,3,114.0,16.54,22.84,22.84,Ultra Sports,4,6,50,18,2021-12-05,1
48603,1540,16,414.0,1.02,2.05,2.05,Ultra Sports,4,6,50,18,2021-12-05,1
48671,1421,23,18.0,65.25,97.87,97.87,VIP Department Stores,9,68,49,18,2021-08-12,5
48676,1421,24,168.0,63.95,76.73,68.08,VIP Department Stores,9,68,49,18,2021-08-12,5
49059,1421,69,,69.69,104.54,104.54,VIP Department Stores,9,68,49,18,2021-08-12,5
49083,1421,73,26.0,8.68,12.15,12.15,VIP Department Stores,9,68,49,18,2021-08-12,5
49090,1421,74,158.0,11.43,16.02,16.02,VIP Department Stores,9,68,49,18,2021-08-12,5
49190,1421,87,178.0,1.91,5.76,5.76,VIP Department Stores,9,68,49,18,2021-08-12,5
48554,1421,10,,17.4,10.23,17.4,VIP Department Stores,9,68,49,18,2021-08-12,5
48672,1642,23,26.0,65.25,97.87,97.87,Falcon Outfitters,,32,46,17,2021-07-23,5
48792,1642,80,38.0,20.54,30.84,30.84,Falcon Outfitters,,32,46,17,2021-07-23,5
48829,1642,43,68.0,126.51,189.77,189.77,Falcon Outfitters,,32,46,17,2021-07-23,5
48913,1642,53,78.0,28.2,39.49,39.49,Falcon Outfitters,,32,46,17,2021-07-23,5
48953,1642,57,6.0,38.97,77.94,77.94,Falcon Outfitters,,32,46,17,2021-07-23,5
49097,1642,75,42.0,83.94,115.84,115.84,Falcon Outfitters,,32,46,17,2021-07-23,5
49200,1642,88,146.0,1.91,,6.73,Falcon Outfitters,,32,46,17,2021-07-23,5
48535,1642,8,60.0,78.26,134.63,134.63,Falcon Outfitters,,32,46,17,2021-07-23,5
48674,1452,24,132.0,63.95,76.73,76.73,Falcon Outfitters,19,4,49,18,2021-10-13,3
48813,1452,41,,25.15,32.7,32.7,Falcon Outfitters,19,4,49,18,2021-10-13,3
48821,1452,42,30.0,,151.38,151.38,Falcon Outfitters,19,4,49,18,2021-10-13,3
48854,1452,,16.0,52.54,73.55,,Falcon Outfitters,19,4,49,18,2021-10-13,3
48921,1452,,18.0,28.2,39.49,39.49,Falcon Outfitters,19,4,49,18,2021-10-13,3
48961,1452,58,20.0,56.88,79.65,79.65,Falcon Outfitters,19,4,49,18,2021-10-13,3
48972,1452,59,16.0,45.58,59.25,59.25,Falcon Outfitters,19,4,49,18,2021-10-13,3
49031,1452,,50.0,46.45,92.91,92.91,Falcon Outfitters,19,4,49,18,2021-10-13,3
48606,1452,16,506.0,,2.05,2.05,Falcon Outfitters,19,4,49,18,2021-10-13,3
48675,1450,24,98.0,63.95,76.73,76.73,Falcon Outfitters,17,73,51,,2021-10-10,5
48770,1450,36,474.0,18.45,30.64,26.69,Falcon Outfitters,17,73,51,,2021-10-10,5
48778,1450,37,110.0,29.93,47.88,47.88,Falcon Outfitters,17,73,51,,2021-10-10,5
48838,1450,44,32.0,227.69,341.54,341.54,Falcon Outfitters,17,73,51,,2021-10-10,5
48900,1450,51,42.0,34.47,68.94,44.84,Falcon Outfitters,17,73,51,,2021-10-10,5
48931,1450,54,34.0,34.36,51.54,51.54,Falcon Outfitters,17,73,51,,2021-10-10,5
48964,1450,,32.0,45.58,59.25,59.25,Falcon Outfitters,17,73,51,,2021-10-10,5
49112,1450,77,78.0,45.31,90.63,90.63,Falcon Outfitters,17,73,51,,2021-10-10,5
48677,1220,24,178.0,76.73,63.95,70.16,VIP Department Stores,12,69,43,17,2021-09-17,5
49014,1220,64,86.0,20.1,40.2,40.2,VIP Department Stores,12,69,43,17,2021-09-17,5
49049,1220,,14.0,46.2,60.06,60.06,VIP Department Stores,12,69,43,17,2021-09-17,5
49142,1220,81,32.0,41.99,83.98,83.98,VIP Department Stores,12,69,43,17,2021-09-17,5
48547,1220,,28.0,9.14,12.15,12.15,VIP Department Stores,12,69,43,17,2021-09-17,5
48679,1286,42,77.0,63.95,24,73.54,Act'N'Up Fitness,30,14,50,18,2021-10-23,5
48725,1286,,66.0,6.78,13.57,11.88,Act'N'Up Fitness,30,14,50,18,2021-10-23,5
49015,1286,64,172.0,20.1,40.2,35.18,Act'N'Up Fitness,30,14,50,18,2021-10-23,5
49143,1286,81,48.0,41.99,83.98,73.48,Act'N'Up Fitness,30,14,50,18,2021-10-23,5
49151,1286,82,50.0,20.47,30.71,,Act'N'Up Fitness,30,14,50,18,2021-10-23,5
49300,1286,103,12.0,279.32,502.79,446.92,Act'N'Up Fitness,30,14,50,18,2021-10-23,5
49380,1286,113,30.0,6.01,12.05,10.53,Act'N'Up Fitness,30,14,50,18,2021-10-23,5
48680,1552,24,70.0,63.95,76.73,178,76,24,Maximum Sports,52,18,2021-12-24,4
49141,1552,,32.0,96.51,164.08,164.08,76,24,Maximum Sports,52,18,2021-12-24,4
49278,1552,101,34.0,305.64,550.16,425.44,76,24,Maximum Sports,52,18,2021-12-24,4
49315,1552,105,14.0,558.15,,1098.3,76,24,Maximum Sports,52,18,2021-12-24,4
49354,1552,109,34.0,63.27,63,35.15,76,24,Maximum Sports,52,18,2021-12-24,4
48681,1283,24,72.0,63.95,76.73,73.54,Act'N'Up Fitness,29,15,50,18,2021-03-30,
48734,1283,31,174.0,7.8,15.6,13.64,Act'N'Up Fitness,29,15,50,18,2021-03-30,
49146,1283,81,32.0,41.99,83.98,73.48,Act'N'Up Fitness,29,15,50,18,2021-03-30,
49177,1283,,44.0,177.17,301.2,270.2,Act'N'Up Fitness,29,15,50,18,2021-03-30,
49203,1283,89,134.0,2.48,6.96,5.84,Act'N'Up Fitness,29,15,50,18,2021-03-30,
49253,1283,96,22.0,16.37,22.92,22.92,Act'N'Up Fitness,29,15,50,18,2021-03-30,
49358,1283,110,22.0,60.63,121.29,106.12,Act'N'Up Fitness,29,15,50,18,2021-03-30,
48682,1271,25,86.0,172.17,258.26,236.74,Maximum Sports,22,75,50,18,2021-03-27,2
48724,1271,30,76.0,6.78,13.57,11.88,Maximum Sports,22,75,50,18,2021-03-27,2
49021,1271,64,82.0,20.1,40.2,35.18,Maximum Sports,22,75,50,18,2021-03-27,2
49124,1271,78,40.0,82.69,103.37,98.2,Maximum Sports,22,75,50,18,2021-03-27,2
49205,1271,89,116.0,2.48,6.96,5.84,Maximum Sports,22,75,50,18,2021-03-27,2
49252,1271,96,23.0,16.37,44,21.28,Maximum Sports,22,75,50,18,2021-03-27,2
613.27,1271,104,18.0,336.04,705.69,49308,Maximum Sports,22,75,50,18,2021-03-27,2
48683,1600,,88.0,172.17,,237.72,VIP Department Stores,11,22,44,17,2021-02-07,7
48740,1600,32,152.0,16.87,25.31,25.31,VIP Department Stores,11,22,44,17,2021-02-07,7
49068,1600,71,48.0,60.5,90.76,90.76,VIP Department Stores,11,22,44,17,2021-02-07,7
48686,1488,,70.0,172.17,258.26,236.74,VIP Department Stores,9,68,50,18,2021-01-18,7
49007,1488,63,68.0,30.63,45.97,42.13,VIP Department Stores,9,68,50,18,2021-01-18,7
49041,1488,67,86.0,121.45,255.07,221.66,VIP Department Stores,9,68,50,18,2021-01-18,7
49062,1488,,112.0,81.37,122.06,40,VIP Department Stores,9,68,50,18,2021-01-18,7
49206,1488,89,128.0,,6.96,5.84,VIP Department Stores,9,68,50,18,2021-01-18,7
48687,1275,25,110.0,172.17,258.26,213.57,Maximum Sports,24,76,49,18,2021-03-19,2
48748,1275,,346.0,18.2,,20.89,Maximum Sports,24,76,49,18,2021-03-19,2
49292,1275,102,30.0,392.17,823.58,508.89,Maximum Sports,24,76,49,18,2021-03-19,2
49312,1275,105,30.0,558.15,1227.96,1227.96,Maximum Sports,24,76,49,18,2021-03-19,2
49362,1275,110,24.0,60.63,121.29,121.29,Maximum Sports,24,76,49,18,2021-03-19,2
48688,1216,25,106.0,172.17,258.26,207.96,VIP Department Stores,10,9,44,17,2021-09-14,4
48720,1216,29,98.0,41.77,71.02,71.02,VIP Department Stores,10,9,44,17,2021-09-14,4
48731,1216,31,,7.8,15.6,15.6,VIP Department Stores,10,9,44,17,2021-09-14,4
49046,1216,68,104.0,46.2,60.06,60.06,VIP Department Stores,10,9,44,17,2021-09-14,4
49255,1216,97,12.0,24.84,34.77,34.77,VIP Department Stores,10,9,44,17,2021-09-14,4
48690,1490,26,78.0,217.91,326.86,299.63,Falcon Outfitters,17,73,50,18,2021-02-21,7
48759,1490,34,338.0,28.94,46.31,41.97,Falcon Outfitters,17,73,50,18,2021-02-21,7
48785,1490,37,138.0,29.93,47.88,43.38,Falcon Outfitters,17,73,50,18,2021-02-21,7
48789,1490,38,78.0,20.54,30.84,28.27,Falcon Outfitters,17,73,50,18,2021-02-21,7
48827,1490,,28.0,126.51,189.77,173.94,Falcon Outfitters,17,73,50,18,2021-02-21,7
48937,1490,55,142.0,3.9,7.8,6.82,Falcon Outfitters,17,73,50,18,2021-02-21,7
48942,1490,,34.0,8.53,17.09,14.94,Falcon Outfitters,17,73,50,18,2021-02-21,7
48966,1490,59,46.0,34,59.25,55.84,Falcon Outfitters,17,73,50,18,2021-02-21,7
48515,1490,5,90.0,37.81,54.09,50.02,Falcon Outfitters,17,73,50,18,2021-02-21,7
48553,1490,10,17.0,10.23,30,15.61,Falcon Outfitters,17,73,50,18,2021-02-21,7
48692,1354,100,26.0,217.91,326.86,299.63,Falcon Outfitters,19,4,50,18,2021-05-23,7
48863,1354,47,30.0,43.77,63.49,58.56,Falcon Outfitters,19,4,50,18,2021-05-23,7
48869,1354,48,14.0,53.93,107.86,94.37,Falcon Outfitters,19,4,50,18,2021-05-23,7
48950,1354,57,40.0,77.94,38.97,68.2,Falcon Outfitters,19,4,50,18,2021-05-23,7
49115,1354,77,60.0,45.31,90.63,79.3,Falcon Outfitters,19,4,50,18,2021-05-23,7
49214,1354,,7.0,2.47,410,5.82,Falcon Outfitters,19,4,50,18,2021-05-23,7
48492,1354,2,244.0,9.32,12.13,11.43,Falcon Outfitters,19,4,50,18,2021-05-23,7
16.54,1354,3,48.0,48498,22.84,21.27,Falcon Outfitters,19,4,50,18,2021-05-23,7
48587,1354,13,160.0,398.41,537.84,502.98,Falcon Outfitters,19,4,50,18,2021-05-23,7
48694,1578,26,30.0,217.91,326.86,326.86,Ultra Sports,7,23,44,17,2021-05-30,3
48783,1578,37,102.0,29.93,47.88,47.88,Ultra Sports,7,23,44,17,2021-05-30,3
48796,1578,39,98.0,41.65,66.66,66.66,Ultra Sports,7,23,44,17,2021-05-30,3
48840,1578,44,104.0,227.69,341.54,314.8,Ultra Sports,7,23,44,17,2021-05-30,3
48848,1578,45,24.0,370.35,555.53,417.95,Ultra Sports,7,23,44,17,2021-05-30,3
48970,1578,59,48.0,45.58,59.25,59.25,Ultra Sports,7,23,44,17,2021-05-30,3
48993,1578,61,224.0,,39.04,39.04,Ultra Sports,7,23,44,17,2021-05-30,3
49247,1578,,6.0,2.94,5.88,208,Ultra Sports,7,23,44,17,2021-05-30,3
49273,1578,100,284.0,2.85,5.71,5.57,Ultra Sports,7,23,44,17,2021-05-30,3
48520,1578,6,22.0,87.63,123.56,123.56,Ultra Sports,7,23,44,17,2021-05-30,3
48703,1485,27,46.0,245.44,441.8,392.72,Ultra Sports,4,6,50,18,2021-01-31,2
49129,1485,79,34.0,98.98,133.63,124.97,Ultra Sports,4,6,50,18,2021-01-31,2
49155,1485,82,124.0,20.47,30.71,28.15,Ultra Sports,4,6,50,18,2021-01-31,2
48708,1423,28,124.0,24.35,30.44,30.44,Falcon Outfitters,,73,,18,2021-08-01,7
48772,1423,36,76.0,18.45,30.64,30.64,Falcon Outfitters,,73,,18,2021-08-01,7
48828,1423,43,4.0,126.51,189.77,189.77,Falcon Outfitters,,73,,18,2021-08-01,7
48898,1423,8,51.0,34.47,68.94,68.94,Falcon Outfitters,,73,,18,2021-08-01,7
48998,1423,62,50.0,46.52,79.11,79.11,Falcon Outfitters,,73,,18,2021-08-01,7
49100,1423,75,88.0,83.94,115.84,115.84,Falcon Outfitters,,73,,18,2021-08-01,7
49184,1423,86,160.0,1.91,5.76,5.76,Falcon Outfitters,,73,,18,2021-08-01,7
48566,1423,11,14.0,253.07,354.29,354.29,Falcon Outfitters,,73,,18,2021-08-01,7
48709,1264,28,146.0,24.35,30.44,28.92,Falcon Outfitters,17,73,50,18,2021-09-12,5
48815,1264,41,88.0,25.15,32.7,30.81,Falcon Outfitters,17,73,50,18,2021-09-12,5
48956,1264,58,76.0,56.88,79.65,73.95,Falcon Outfitters,17,73,50,18,2021-09-12,5
49005,1264,62,79.0,46.52,42,70.95,Falcon Outfitters,17,73,50,18,2021-09-12,5
49161,1264,83,28.0,57.86,92.56,83.88,Falcon Outfitters,17,73,50,18,2021-09-12,5
49263,1264,98,94.0,2.91,5.82,5.09,Falcon Outfitters,17,73,50,18,2021-09-12,5
49272,1264,100,184.0,2.85,5.71,5.01,Falcon Outfitters,17,73,50,18,2021-09-12,5
48516,1264,5,14.0,50.02,54.09,37.81,Falcon Outfitters,17,73,50,18,2021-09-12,5
48580,1264,13,98.0,398.41,537.84,502.98,Falcon Outfitters,17,73,50,18,2021-09-12,5
48710,1604,28,68.0,24.35,30.44,30.44,Act'N'Up Fitness,28,31,,17,2021-02-18,4
49283,1604,101,550.0,305.64,40,416.22,Act'N'Up Fitness,28,31,,17,2021-02-18,4
49378,1604,112,66.0,6.01,9.01,9.01,Act'N'Up Fitness,28,31,,17,2021-02-18,4
49399,1604,115,80.0,5.01,10.03,10.03,Act'N'Up Fitness,28,31,,17,2021-02-18,4
48711,1279,28,62.0,24.35,30.44,30.44,Maximum Sports,26,77,51,18,2021-04-24,5
49201,1279,88,160.0,1.91,6.73,6.73,Maximum Sports,26,77,51,18,2021-04-24,5
49279,1279,101,16.0,305.64,550.16,,Maximum Sports,26,77,51,18,2021-04-24,5
49314,1279,105,16.0,558.15,1227.96,1015.59,Maximum Sports,26,77,51,18,2021-04-24,5
49336,1279,107,8.0,520.15,1144.32,1144.32,Maximum Sports,26,77,51,18,2021-04-24,5
49353,1279,109,66.0,35.15,63.27,63.27,Maximum Sports,26,77,51,18,2021-04-24,5
48713,1219,29,152.0,41.77,71.02,71.02,,12,69,43,17,2021-03-29,
49064,1219,70,52.0,81.37,122.06,122.06,,12,69,43,17,2021-03-29,
48714,1501,29,114.0,41.77,71.02,71.02,Act'N'Up Fitness,30,14,52,,2021-02-06,7
48722,1501,30,64.0,6.78,13.57,13.57,Act'N'Up Fitness,30,14,52,,2021-02-06,7
49382,1501,113,78.0,6.01,,12.05,Act'N'Up Fitness,30,14,52,,2021-02-06,7
48715,1255,29,74.0,41.77,71.02,63.72,VIP Department Stores,9,68,50,18,2021-04-23,2
48730,1255,31,16.0,7.8,104,13.64,VIP Department Stores,9,68,50,18,2021-04-23,2
49034,1255,66,50.0,46.45,92.91,81.3,VIP Department Stores,9,68,50,18,2021-04-23,2
49045,1255,68,76.0,46.2,60.06,56.59,VIP Department Stores,9,68,50,18,2021-04-23,2
49081,1255,73,76.0,8.68,12.15,11.28,VIP Department Stores,9,68,50,18,2021-04-23,2
49183,1255,86,154.0,1.91,5.76,4.8,VIP Department Stores,9,68,50,18,2021-04-23,2
49199,1255,88,152.0,1.91,6.73,5.53,VIP Department Stores,9,68,50,18,2021-04-23,2
49240,1255,94,118.0,1.9,4.78,4.07,VIP Department Stores,9,68,50,18,2021-04-23,2
48529,1255,7,72.0,47.25,65.23,60.74,VIP Department Stores,9,68,50,18,2021-04-23,2
48716,1489,29,86.0,41.77,71.02,71.02,VIP Department Stores,13,70,52,18,2021-01-04,3
48728,1489,30,136.0,6.78,13.57,13.57,VIP Department Stores,13,70,52,18,2021-01-04,3
48747,1489,33,222.0,18.2,27.3,27.3,VIP Department Stores,13,70,52,18,2021-01-04,3
48478,1489,1,62.0,4.01,6.03,6.03,VIP Department Stores,13,70,52,18,2021-01-04,3
48524,1489,6,30.0,87.63,123.56,123.56,VIP Department Stores,13,70,52,18,2021-01-04,3
48717,1285,29,64.0,41.77,71.02,128,Act'N'Up Fitness,30,14,50,18,2021-04-17,8
49023,1285,65,134.0,39,78,68.25,Act'N'Up Fitness,30,14,50,18,2021-04-17,8
49106,1285,76,64.0,23.54,40.02,35.9,Act'N'Up Fitness,30,14,50,18,2021-04-17,8
49123,1285,78,68.0,82.69,103.37,98.2,Act'N'Up Fitness,30,14,50,18,2021-04-17,8
49179,1285,85,54.0,177.17,301.2,270.2,Act'N'Up Fitness,30,14,50,18,2021-04-17,8
49236,1285,94,152.0,1.9,4.78,4.07,Act'N'Up Fitness,30,14,50,18,2021-04-17,8
49320,1285,105,20.0,558.15,1227.96,1060.52,Act'N'Up Fitness,30,14,50,18,2021-04-17,8
49326,1285,106,10.0,551.46,992.65,882.35,Act'N'Up Fitness,30,14,50,18,2021-04-17,8
49364,1285,111,12.0,81.87,180.13,155.58,Act'N'Up Fitness,30,14,50,18,2021-04-17,8
48718,1256,29,78.0,41.77,71.02,63.72,VIP Department Stores,9,68,50,18,2021-09-30,3
49055,1256,69,4.0,69.69,104.54,95.83,VIP Department Stores,9,68,50,18,2021-09-30,3
49071,1256,71,40.0,60.5,90.76,83.19,VIP Department Stores,9,68,50,18,2021-09-30,3
48526,1256,6,14.0,87.63,123.56,114.58,VIP Department Stores,9,68,50,18,2021-09-30,3
48588,1256,14,166.0,489.42,611.78,581.19,VIP Department Stores,9,68,50,18,2021-09-30,3
48719,1429,29,42.0,41.77,71.02,71.02,Maximum Sports,24,76,52,18,2021-07-13,7
49089,1429,74,98.0,11.43,16.02,16.02,Maximum Sports,24,76,52,18,2021-07-13,7
49131,1429,79,46.0,98.98,133.63,133.63,Maximum Sports,24,76,52,18,2021-07-13,7
49144,1429,81,46.0,41.99,83.98,83.98,Maximum Sports,24,76,52,18,2021-07-13,7
49317,1429,105,20.0,,,758.14,Maximum Sports,24,76,52,18,2021-07-13,7
49348,1429,108,6.0,479.39,862.9,862.9,Maximum Sports,24,76,52,18,2021-07-13,7
49349,1429,,63.0,35.15,46,63.27,Maximum Sports,24,76,52,18,2021-07-13,7
48723,1454,30,90.0,6.78,13.57,13.57,Act'N'Up Fitness,27,13,51,18,2021-10-15,7
49019,1454,64,136.0,20.1,40.2,40.2,Act'N'Up Fitness,27,13,51,18,2021-10-15,7
49304,1454,104,4.0,336.04,705.69,705.69,Act'N'Up Fitness,27,13,51,18,2021-10-15,7
49359,1454,110,18.0,60.63,121.29,,Act'N'Up Fitness,27,13,51,18,2021-10-15,7
49365,1454,111,8.0,81.87,180.13,180.13,Act'N'Up Fitness,27,13,51,18,2021-10-15,7
49373,1454,112,52.0,6.01,9.01,9.01,Act'N'Up Fitness,27,13,51,18,2021-10-15,7
48726,1225,30,124.0,6.78,13.57,13.57,Act'N'Up Fitness,44,31,28,17,,7
49087,1225,73,46.0,8.68,12.15,12.15,Act'N'Up Fitness,44,31,28,17,,7
49224,1225,92,34.0,1.97,4.92,4.92,Act'N'Up Fitness,44,31,28,17,,7
49239,1225,,94.0,1.9,4.78,4.78,Act'N'Up Fitness,44,31,28,17,,7
49259,1225,97,,24.84,34.77,34.77,Act'N'Up Fitness,44,31,28,17,,7
49309,1225,104,12.0,336.04,705.69,705.69,Act'N'Up Fitness,44,31,28,17,,7
49318,1225,105,42.0,,558.15,931.76,Act'N'Up Fitness,44,31,28,17,,7
49386,1225,,36.0,6.01,12.05,12.05,Act'N'Up Fitness,44,31,28,17,,7
48727,1554,30,36.0,6.78,13.57,13.57,Maximum Sports,26,77,51,18,2021-11-24,2
48739,1554,32,356.0,16.87,25.31,25.31,Maximum Sports,26,77,51,18,2021-11-24,2
49307,1554,104,706.0,336.04,4,705.69,Maximum Sports,26,77,51,18,2021-11-24,2
49341,1554,108,6.0,479.39,862.9,862.9,Maximum Sports,26,77,51,18,2021-11-24,2
49397,1554,115,100.0,5.01,10.03,10.03,Maximum Sports,26,77,51,18,2021-11-24,2
48729,1500,31,204.0,7.8,15.6,15.6,Act'N'Up Fitness,29,15,50,18,2021-01-22,3
49122,1500,78,46.0,82.69,103.37,103.37,Act'N'Up Fitness,29,15,50,18,2021-01-22,3
49376,1500,112,42.0,6.01,9.01,9.01,Act'N'Up Fitness,29,15,50,18,2021-01-22,3
48732,1359,31,160.0,7.8,15.6,15.6,Maximum Sports,25,11,50,18,2021-06-30,4
48750,1359,,186.0,18.2,27.3,27.3,Maximum Sports,25,11,50,18,2021-06-30,4
49228,1359,92,32.0,1.97,4.92,4.92,Maximum Sports,25,11,50,18,2021-06-30,4
49339,1359,108,6.0,479.39,862.9,862.9,Maximum Sports,25,11,50,18,2021-06-30,4
48733,1273,31,144.0,7.8,15.6,13.64,,23,5,50,18,,5
49082,1273,73,84.0,8.68,12.15,11.28,,23,5,50,18,,5
49288,1273,,24.0,550.16,305.64,489.04,,23,5,50,18,,5
49340,1273,108,767.0,479.39,862.9,12,,23,5,50,18,,5
48735,1274,31,158.0,7.8,15.6,13.64,Maximum Sports,23,5,50,18,2021-10-02,4
49026,1274,65,46.0,39,78,68.25,Maximum Sports,23,5,50,18,2021-10-02,4
49104,1274,,66.0,23.54,40.02,76,Maximum Sports,23,5,50,18,2021-10-02,4
49121,1274,78,,82.69,54,98.2,Maximum Sports,23,5,50,18,2021-10-02,4
